GAME_ID,MIN_HOME,PTS_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,TEAM_NAME_HOME,GAME_DATE_HOME,WL_HOME,MIN_AWAY,PTS_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,TEAM_NAME_AWAY,GAME_DATE_AWAY,WL_AWAY
0022200604,249.8,121.6,46.8,95.8,0.4898000000000001,9.8,32.0,0.3068,18.2,22.6,0.8019999999999999,8.6,35.4,44.0,23.8,7.8,6.6,11.8,18.0,-4.0,Atlanta Hawks,2023-01-08 00:00:00,W,240.8,108.8,37.4,86.6,0.43479999999999996,10.4,31.0,0.34259999999999996,23.6,29.2,0.8018000000000001,11.6,31.0,42.6,22.6,8.0,3.6,11.2,18.6,-11.8,LA Clippers,2023-01-08 00:00:00,L
0022200605,240.0,114.4,42.8,85.4,0.5035999999999999,10.2,29.4,0.33759999999999996,18.6,23.6,0.7858,9.6,37.6,47.2,27.2,6.6,4.6,18.6,17.4,-1.0,Washington Wizards,2023-01-09 00:00:00,L,241.0,116.2,42.4,89.6,0.47300000000000003,10.4,30.2,0.3436,21.0,27.4,0.7776000000000001,13.2,34.6,47.8,23.4,7.8,5.0,13.4,21.4,1.2,New Orleans Pelicans,2023-01-09 00:00:00,W
0022200606,244.8,121.2,44.2,85.8,0.516,12.6,30.0,0.4196,20.2,25.2,0.765,6.6,37.2,43.8,23.4,5.6,3.6,10.0,20.6,2.4,Chicago Bulls,2023-01-09 00:00:00,L,240.6,116.0,41.2,88.2,0.46699999999999997,12.6,38.2,0.3308,21.0,25.6,0.8158,9.6,35.2,44.8,28.6,5.2,7.0,12.8,15.8,-0.6,Boston Celtics,2023-01-09 00:00:00,W
0022200607,244.4,108.4,38.6,91.4,0.42200000000000004,15.2,45.0,0.33560000000000006,16.0,20.8,0.7954,13.2,38.6,51.8,24.8,6.2,4.4,16.6,17.6,-7.0,Milwaukee Bucks,2023-01-09 00:00:00,W,239.6,109.2,38.6,88.2,0.4408,13.0,38.6,0.3422,19.0,26.2,0.7308,13.2,34.2,47.4,19.4,5.8,3.6,9.4,18.2,8.4,New York Knicks,2023-01-09 00:00:00,L
0022200608,240.6,113.4,44.2,91.4,0.48660000000000003,9.2,28.0,0.32999999999999996,15.8,20.0,0.7852,11.0,32.6,43.6,26.2,6.4,3.0,15.4,19.4,-8.0,San Antonio Spurs,2023-01-09 00:00:00,L,240.6,123.2,46.4,95.8,0.4856,11.4,32.4,0.35280000000000006,19.0,28.2,0.6748000000000001,13.0,37.8,50.8,26.2,10.2,6.6,12.0,18.0,11.0,Memphis Grizzlies,2023-01-09 00:00:00,W
0022200609,240.0,119.8,44.2,87.8,0.5067999999999999,14.8,34.4,0.4356,16.6,19.8,0.8422000000000001,11.2,37.0,48.2,28.6,6.2,5.0,13.6,19.2,11.2,Denver Nuggets,2023-01-09 00:00:00,W,240.2,121.6,45.4,88.4,0.5154,10.2,28.2,0.3602,20.6,26.8,0.7656000000000001,9.2,36.4,45.6,25.0,7.6,3.8,15.4,19.2,2.8,Los Angeles Lakers,2023-01-09 00:00:00,L
0022200610,240.2,113.4,41.6,88.4,0.47300000000000003,11.2,34.4,0.3218,19.0,25.2,0.7388,8.8,32.8,41.6,24.6,7.8,3.8,12.0,18.8,-5.4,Orlando Magic,2023-01-09 00:00:00,L,240.0,122.4,44.6,90.6,0.4932,14.2,35.6,0.3936,19.0,21.8,0.8752000000000001,11.0,31.2,42.2,27.4,6.4,3.2,13.4,21.0,2.4,Sacramento Kings,2023-01-09 00:00:00,W
0022200611,240.4,107.2,36.8,85.8,0.42800000000000005,11.0,34.2,0.3198,22.6,26.6,0.8183999999999999,12.0,30.0,42.0,21.0,8.8,3.4,13.2,18.6,3.0,Miami Heat,2023-01-10 00:00:00,W,240.2,124.6,46.8,94.2,0.49479999999999996,14.6,35.4,0.41,16.4,21.6,0.744,11.2,30.8,42.0,27.6,9.0,4.6,11.4,25.0,9.8,Oklahoma City Thunder,2023-01-10 00:00:00,L
0022200612,240.2,112.8,40.6,88.6,0.4574,11.0,29.4,0.3678,20.6,27.0,0.746,9.6,28.8,38.4,23.2,9.2,2.4,15.6,20.4,-16.2,Detroit Pistons,2023-01-10 00:00:00,L,245.0,126.2,45.8,91.8,0.49959999999999993,13.8,36.0,0.3818,20.8,24.2,0.8532,11.4,32.2,43.6,27.6,7.6,5.8,11.2,20.4,8.2,Philadelphia 76ers,2023-01-10 00:00:00,W
0022200613,239.8,118.2,43.6,92.6,0.4710000000000001,13.6,37.2,0.3624,17.4,22.8,0.7554,10.0,34.6,44.6,27.8,8.8,5.2,11.6,21.4,-3.6,Charlotte Hornets,2023-01-10 00:00:00,L,245.2,114.4,39.8,94.4,0.4272,13.0,38.4,0.3432,21.8,26.8,0.8119999999999999,13.8,30.0,43.8,25.6,7.6,6.0,9.4,23.6,1.8,Toronto Raptors,2023-01-10 00:00:00,W
0022200614,245.0,113.8,41.0,85.0,0.4822,11.6,34.8,0.3376,20.2,28.2,0.7203999999999999,9.6,32.2,41.8,23.8,6.4,4.8,9.8,19.8,2.4,Cleveland Cavaliers,2023-01-10 00:00:00,L,239.2,119.6,42.6,89.8,0.47400000000000003,12.8,40.2,0.31499999999999995,21.6,25.4,0.8512000000000001,10.2,34.8,45.0,28.0,7.0,4.4,13.8,19.6,0.8,Utah Jazz,2023-01-10 00:00:00,W
0022200615,240.0,98.0,35.6,84.8,0.4194000000000001,10.8,29.0,0.37560000000000004,16.0,18.4,0.8432000000000002,9.2,35.2,44.4,23.2,5.8,2.8,14.4,18.4,-6.2,Phoenix Suns,2023-01-10 00:00:00,W,250.4,118.8,42.2,96.6,0.437,17.4,49.6,0.35540000000000005,17.0,21.6,0.7996000000000001,15.2,34.6,49.8,28.8,8.2,3.0,15.2,21.6,-4.2,Golden State Warriors,2023-01-10 00:00:00,L
0022200616,249.8,109.6,41.0,83.6,0.4896,10.2,27.2,0.36560000000000004,17.4,23.8,0.7213999999999999,6.4,33.4,39.8,24.0,7.8,5.2,14.2,20.0,-2.0,Portland Trail Blazers,2023-01-10 00:00:00,L,240.2,115.2,41.2,84.0,0.49160000000000004,12.0,33.8,0.3598,20.8,27.0,0.7612,8.4,33.2,41.6,23.6,8.2,3.8,13.0,19.2,-1.0,Orlando Magic,2023-01-10 00:00:00,W
0022200617,240.8,108.6,34.2,77.4,0.4452,11.8,36.2,0.3288,28.4,35.0,0.8126000000000001,7.0,31.6,38.6,18.6,5.0,4.6,11.8,19.6,-7.4,Dallas Mavericks,2023-01-10 00:00:00,L,240.8,105.4,36.6,87.8,0.4178,9.6,30.4,0.3258,22.6,29.4,0.7620000000000001,12.4,31.6,44.0,22.0,8.0,3.2,10.0,18.6,-9.2,LA Clippers,2023-01-10 00:00:00,W
0022200618,240.2,118.6,43.4,88.2,0.4944,13.2,32.2,0.4074,18.6,24.4,0.7472,9.2,27.8,37.0,26.0,9.6,3.0,14.6,19.0,-7.0,Detroit Pistons,2023-01-11 00:00:00,W,240.2,117.4,42.2,82.4,0.5124,12.2,31.2,0.38980000000000004,20.8,27.0,0.7746,10.2,29.6,39.8,25.4,6.8,4.6,15.8,22.8,4.8,Minnesota Timberwolves,2023-01-11 00:00:00,L
0022200619,240.0,110.6,42.0,86.8,0.48419999999999996,8.6,27.0,0.3126,18.0,22.8,0.7878000000000001,11.2,35.8,47.0,24.8,6.8,3.2,16.8,17.4,-4.2,Washington Wizards,2023-01-11 00:00:00,W,239.8,113.8,43.0,84.4,0.5102,12.4,29.2,0.421,15.4,20.2,0.7220000000000001,7.0,36.2,43.2,22.2,5.4,4.4,11.0,17.8,4.0,Chicago Bulls,2023-01-11 00:00:00,L
0022200620,249.6,118.4,45.0,93.0,0.4844000000000001,9.8,30.4,0.32239999999999996,18.6,22.2,0.8398,7.4,36.6,44.0,24.4,7.6,6.2,12.0,16.6,-4.0,Atlanta Hawks,2023-01-11 00:00:00,L,244.4,112.2,40.8,91.8,0.44300000000000006,16.2,44.8,0.35760000000000003,14.4,20.0,0.7178,13.2,41.2,54.4,26.0,5.2,4.6,15.4,17.6,-0.6,Milwaukee Bucks,2023-01-11 00:00:00,W
0022200621,241.4,116.8,43.0,90.2,0.4764000000000001,10.4,30.4,0.3412,20.4,26.8,0.7706,12.0,32.6,44.6,22.6,8.2,4.6,11.8,20.4,0.8,New Orleans Pelicans,2023-01-11 00:00:00,L,241.0,118.8,42.0,89.0,0.4718,13.8,40.4,0.3444,21.0,25.2,0.8288,9.8,36.8,46.6,27.4,5.0,7.4,12.0,16.0,4.0,Boston Celtics,2023-01-11 00:00:00,W
0022200622,239.6,111.4,39.2,87.0,0.4534000000000001,13.0,36.8,0.3548,20.0,26.4,0.7565999999999999,12.4,35.8,48.2,19.6,5.6,3.4,9.8,17.4,5.6,New York Knicks,2023-01-11 00:00:00,W,245.0,117.0,41.8,89.8,0.465,11.0,33.0,0.3322,22.4,26.8,0.8311999999999999,9.6,34.0,43.6,26.2,8.8,5.6,13.2,21.2,2.6,Indiana Pacers,2023-01-11 00:00:00,L
0022200623,240.8,126.6,47.6,96.0,0.49660000000000004,12.2,30.4,0.41739999999999994,19.2,28.4,0.6774,12.2,38.6,50.8,25.0,9.2,6.6,12.4,17.8,10.2,Memphis Grizzlies,2023-01-11 00:00:00,W,239.8,118.6,45.8,93.4,0.4934000000000001,9.8,28.6,0.3432,17.2,21.0,0.8196000000000001,11.4,33.2,44.6,27.6,6.8,4.4,14.2,20.4,-2.0,San Antonio Spurs,2023-01-11 00:00:00,L
0022200624,240.0,120.4,44.8,89.0,0.5058,14.4,35.2,0.4104,16.4,20.4,0.8072000000000001,12.4,36.4,48.8,28.4,7.0,5.0,12.8,19.8,14.6,Denver Nuggets,2023-01-11 00:00:00,W,240.0,100.8,36.6,85.4,0.4278000000000001,10.6,28.0,0.3778,17.0,19.8,0.8432000000000002,11.2,34.8,46.0,24.4,5.8,3.2,16.0,18.4,-8.2,Phoenix Suns,2023-01-11 00:00:00,L
0022200625,240.0,107.8,39.4,89.4,0.4408,12.6,37.2,0.3358,16.4,22.8,0.7046,10.8,34.6,45.4,24.2,6.6,4.2,13.6,22.6,-12.2,Houston Rockets,2023-01-11 00:00:00,L,240.4,127.8,45.8,90.2,0.5077999999999999,15.0,36.6,0.403,21.2,25.0,0.843,10.0,31.8,41.8,28.2,5.8,3.2,12.2,21.2,8.4,Sacramento Kings,2023-01-11 00:00:00,W
0022200626,245.0,125.0,45.4,92.2,0.4928,13.0,36.2,0.3572,21.2,24.0,0.8742000000000001,11.8,32.6,44.4,28.4,6.6,5.2,12.8,21.8,2.6,Philadelphia 76ers,2023-01-12 00:00:00,L,240.4,121.2,44.0,91.8,0.4788,13.4,34.0,0.3948,19.8,23.8,0.8046,10.4,30.6,41.0,27.0,7.6,5.2,11.0,24.8,7.0,Oklahoma City Thunder,2023-01-12 00:00:00,W
0022200627,241.0,117.2,42.2,88.6,0.47619999999999996,13.8,39.6,0.35100000000000003,19.0,22.4,0.844,10.0,38.6,48.6,26.2,5.0,7.2,11.2,16.0,12.8,Boston Celtics,2023-01-12 00:00:00,W,239.8,111.8,42.8,85.8,0.4972,12.6,31.4,0.41500000000000004,13.6,16.4,0.826,6.4,32.2,38.6,25.8,9.2,8.6,12.4,20.2,4.6,Brooklyn Nets,2023-01-12 00:00:00,L
0022200628,239.8,95.6,35.6,85.8,0.41719999999999996,7.8,28.0,0.2798,16.6,22.0,0.756,10.0,33.8,43.8,19.6,6.6,5.8,13.2,21.8,-11.0,Miami Heat,2023-01-12 00:00:00,W,244.8,108.0,38.2,89.2,0.4274,18.4,48.2,0.3798,13.2,19.6,0.663,11.8,40.6,52.4,24.6,5.6,3.8,15.0,17.2,-3.8,Milwaukee Bucks,2023-01-12 00:00:00,L
0022200629,245.2,107.4,37.4,84.8,0.4426,8.2,23.4,0.3512,24.4,30.0,0.8058,12.4,31.2,43.6,15.6,9.0,5.0,12.0,20.8,-4.8,Toronto Raptors,2023-01-12 00:00:00,W,245.6,116.4,40.2,92.8,0.44060000000000005,12.2,35.6,0.348,23.8,29.4,0.8109999999999999,13.0,30.0,43.0,26.4,9.6,4.6,9.0,22.8,5.4,Toronto Raptors,2023-01-12 00:00:00,W
0022200630,250.6,110.2,37.0,80.4,0.4612,12.0,36.0,0.33499999999999996,24.2,31.6,0.7420000000000001,6.0,35.2,41.2,19.8,4.2,5.2,13.4,21.0,-7.6,Dallas Mavericks,2023-01-12 00:00:00,W,250.4,120.4,45.2,92.2,0.49720000000000003,10.2,30.4,0.3424,19.8,26.2,0.7516,10.2,36.0,46.2,24.6,7.8,3.6,14.4,18.6,0.8,Los Angeles Lakers,2023-01-12 00:00:00,L
0022200631,240.2,105.8,37.4,82.0,0.4574000000000001,8.8,32.0,0.2774,22.2,28.8,0.784,10.4,32.0,42.4,21.2,6.8,4.6,17.6,24.4,-7.4,Portland Trail Blazers,2023-01-12 00:00:00,L,240.0,108.6,40.2,84.4,0.4766,9.8,30.0,0.3316,18.4,25.4,0.7285999999999999,9.4,31.8,41.2,24.0,7.4,4.4,10.0,18.2,1.4,Cleveland Cavaliers,2023-01-12 00:00:00,W
0022200632,239.8,116.2,43.0,87.8,0.49219999999999997,11.4,31.0,0.3652,18.8,24.6,0.7496,8.4,28.8,37.2,24.2,9.2,3.4,15.6,21.4,-8.8,Detroit Pistons,2023-01-13 00:00:00,L,241.4,116.2,43.2,89.6,0.48180000000000006,9.8,29.0,0.3386,20.0,27.6,0.7336,10.6,33.4,44.0,23.4,8.4,4.0,12.2,20.8,-0.2,New Orleans Pelicans,2023-01-13 00:00:00,W
0022200633,239.4,112.8,42.6,90.0,0.47440000000000004,10.8,30.0,0.35660000000000003,16.8,20.6,0.817,8.2,35.2,43.4,23.6,7.0,6.0,12.0,17.6,-3.2,Atlanta Hawks,2023-01-13 00:00:00,W,245.0,114.8,40.8,91.4,0.4474,10.4,33.6,0.3048,22.8,27.4,0.8276,10.4,33.4,43.8,26.2,9.6,7.0,13.2,21.8,0.6,Indiana Pacers,2023-01-13 00:00:00,L
0022200634,240.2,108.6,39.2,86.6,0.45519999999999994,9.8,30.0,0.3228,20.4,24.8,0.8272,11.2,35.0,46.2,22.6,5.6,2.8,14.8,20.0,-9.6,Washington Wizards,2023-01-13 00:00:00,L,239.6,113.4,40.2,90.6,0.4454000000000001,12.0,36.0,0.3312,21.0,27.6,0.7626,14.2,35.8,50.0,17.4,6.0,4.2,9.8,19.4,2.6,New York Knicks,2023-01-13 00:00:00,W
0022200635,250.2,124.0,44.8,98.6,0.45359999999999995,17.6,50.6,0.35140000000000005,16.8,21.4,0.7976000000000001,14.2,37.4,51.6,29.6,8.2,3.8,15.2,22.4,0.8,Golden State Warriors,2023-01-13 00:00:00,W,239.8,118.4,45.6,94.6,0.48440000000000005,9.2,27.4,0.3374,18.0,22.6,0.805,11.0,33.6,44.6,27.8,7.0,4.4,14.2,19.4,-7.6,San Antonio Spurs,2023-01-13 00:00:00,L
0022200636,239.8,111.6,42.0,85.2,0.4934,13.2,32.8,0.4042,14.4,19.2,0.7192000000000001,7.8,34.6,42.4,24.0,5.4,4.0,11.2,18.0,-0.6,Chicago Bulls,2023-01-13 00:00:00,L,240.6,123.0,46.2,92.4,0.5002000000000001,12.6,33.2,0.38039999999999996,18.0,22.0,0.7968,11.0,32.6,43.6,26.8,8.2,5.8,11.2,24.0,12.0,Oklahoma City Thunder,2023-01-13 00:00:00,W
0022200637,240.2,116.8,42.6,83.0,0.5134,11.6,29.6,0.389,20.0,25.6,0.7889999999999999,8.8,30.2,39.0,24.4,8.0,4.4,16.4,22.8,3.2,Minnesota Timberwolves,2023-01-13 00:00:00,W,239.8,106.4,38.4,86.4,0.4442000000000001,11.4,27.0,0.4282,18.2,21.0,0.8542000000000002,11.4,33.4,44.8,25.2,6.2,3.2,17.2,18.6,-8.8,Phoenix Suns,2023-01-13 00:00:00,L
0022200638,239.2,119.0,42.2,88.8,0.4744,12.4,38.4,0.3188,22.2,27.6,0.8168,11.2,36.8,48.0,26.8,7.0,6.0,15.4,19.4,2.0,Utah Jazz,2023-01-13 00:00:00,W,240.6,111.6,41.2,87.0,0.47540000000000004,12.2,34.4,0.3588,17.0,23.0,0.725,8.0,31.8,39.8,23.0,9.6,3.4,12.8,19.8,-4.0,Orlando Magic,2023-01-13 00:00:00,L
0022200639,241.0,106.0,39.0,91.8,0.42539999999999994,9.2,30.4,0.31199999999999994,18.8,25.4,0.7428000000000001,14.0,31.8,45.8,22.2,7.8,3.6,9.4,18.6,-9.6,LA Clippers,2023-01-13 00:00:00,L,240.4,121.2,44.6,87.2,0.5134000000000001,15.0,36.0,0.4194,17.0,21.4,0.7992,10.8,37.6,48.4,27.8,6.8,5.6,12.0,17.8,19.6,Denver Nuggets,2023-01-13 00:00:00,W
0022200640,240.0,132.2,46.0,90.2,0.5102,17.2,38.2,0.4468,23.0,27.2,0.8376000000000001,11.4,31.6,43.0,30.4,6.4,4.0,11.6,19.8,13.0,Sacramento Kings,2023-01-13 00:00:00,W,239.8,109.4,40.4,91.2,0.44279999999999997,13.2,38.8,0.3386,15.4,22.0,0.6878,11.6,31.4,43.0,24.6,7.8,4.2,14.6,21.8,-16.2,Houston Rockets,2023-01-13 00:00:00,L
0022200641,239.4,106.2,38.0,88.4,0.4288,19.6,50.0,0.3924,10.6,16.0,0.6564,10.6,33.6,44.2,24.6,6.2,3.4,12.0,15.0,-7.6,Milwaukee Bucks,2023-01-14 00:00:00,L,240.2,107.2,37.8,86.2,0.43740000000000007,11.0,32.4,0.351,20.6,23.2,0.8632,13.0,33.2,46.2,19.6,9.0,3.0,13.2,14.4,6.0,Miami Heat,2023-01-14 00:00:00,W
0022200642,240.8,116.8,43.4,91.6,0.47359999999999997,14.4,41.6,0.34819999999999995,15.6,18.2,0.8562000000000001,10.8,36.6,47.4,27.4,5.4,6.4,10.4,14.6,10.2,Boston Celtics,2023-01-14 00:00:00,W,239.8,117.8,44.0,88.2,0.49940000000000007,13.4,35.2,0.3738,16.4,21.4,0.76,10.2,33.8,44.0,27.6,6.8,3.6,13.0,20.6,-2.8,Charlotte Hornets,2023-01-14 00:00:00,L
0022200643,240.2,112.0,39.4,93.0,0.4264,10.0,35.8,0.2794,23.2,27.8,0.8291999999999999,11.0,33.6,44.6,25.2,9.2,7.0,14.4,22.2,-2.4,Indiana Pacers,2023-01-14 00:00:00,L,240.4,126.4,47.8,94.6,0.507,12.8,30.8,0.4324,18.0,26.6,0.6832,11.4,36.6,48.0,25.8,9.4,6.6,12.6,18.8,9.0,Memphis Grizzlies,2023-01-14 00:00:00,W
0022200644,240.0,111.6,42.2,90.0,0.46960000000000013,11.0,29.4,0.37139999999999995,16.2,19.8,0.8240000000000001,7.8,34.8,42.6,23.2,6.4,6.0,11.2,17.8,-1.6,Atlanta Hawks,2023-01-14 00:00:00,W,240.8,116.8,39.8,87.0,0.45780000000000004,11.8,32.2,0.35700000000000004,25.4,31.4,0.8109999999999999,12.4,29.8,42.2,25.8,9.4,4.4,9.8,22.0,3.8,Toronto Raptors,2023-01-14 00:00:00,L
0022200645,240.2,111.0,41.6,84.2,0.496,9.2,28.4,0.3276,18.6,25.4,0.7374,9.6,30.4,40.0,25.8,6.6,4.0,10.8,18.2,-0.6,Cleveland Cavaliers,2023-01-14 00:00:00,L,240.0,116.2,43.8,83.8,0.5234,11.6,30.4,0.3782,17.0,21.4,0.7912,8.0,30.6,38.6,23.8,8.4,4.2,16.2,21.0,3.4,Minnesota Timberwolves,2023-01-14 00:00:00,W
0022200646,240.0,122.8,43.8,90.4,0.48460000000000003,13.6,36.8,0.3666,21.6,24.8,0.8630000000000001,10.8,31.8,42.6,28.2,6.8,4.8,12.6,21.4,2.2,Philadelphia 76ers,2023-01-14 00:00:00,W,239.4,116.2,41.6,88.2,0.471,11.0,36.8,0.2996,22.0,28.0,0.7916000000000001,11.4,37.8,49.2,24.2,6.0,6.2,15.8,20.2,-1.6,Utah Jazz,2023-01-14 00:00:00,L
0022200647,239.8,111.8,40.6,84.6,0.48080000000000006,10.4,34.4,0.2984,20.2,24.8,0.8273999999999999,10.0,34.0,44.0,24.4,6.6,4.0,16.2,22.4,-2.6,Portland Trail Blazers,2023-01-14 00:00:00,W,250.4,115.0,38.8,78.8,0.49040000000000006,15.0,38.8,0.38680000000000003,22.4,30.4,0.6978000000000002,4.2,33.6,37.8,22.4,4.2,5.2,13.2,20.8,-5.2,Dallas Mavericks,2023-01-14 00:00:00,L
0022200648,239.8,113.4,39.2,89.4,0.44060000000000005,12.4,35.8,0.3466,22.6,28.6,0.7929999999999999,15.0,36.0,51.0,17.6,5.2,4.2,8.6,17.6,4.6,New York Knicks,2023-01-15 00:00:00,W,239.8,115.2,41.6,85.8,0.4868,12.8,33.6,0.376,19.2,24.2,0.792,7.2,30.2,37.4,24.2,7.8,4.2,14.8,21.4,-9.0,Detroit Pistons,2023-01-15 00:00:00,L
0022200649,239.8,107.8,40.2,90.4,0.44460000000000005,12.2,37.4,0.32060000000000005,15.2,21.2,0.7022,11.2,31.0,42.2,24.0,7.4,4.6,16.0,20.8,-18.2,Houston Rockets,2023-01-15 00:00:00,L,240.6,112.0,41.4,91.2,0.45519999999999994,11.0,29.4,0.3726,18.2,24.6,0.7416000000000001,14.6,31.8,46.4,21.6,9.0,4.2,11.0,19.0,0.8,LA Clippers,2023-01-15 00:00:00,W
0022200650,240.0,119.0,42.2,91.0,0.46319999999999995,18.0,49.0,0.3694,16.6,21.0,0.8006,11.0,34.8,45.8,29.8,7.6,3.4,16.0,22.2,-2.4,Golden State Warriors,2023-01-15 00:00:00,L,240.2,112.8,42.0,87.4,0.48019999999999996,12.2,33.8,0.36360000000000003,16.6,20.6,0.7766,7.6,33.4,41.0,23.2,7.2,3.4,11.0,18.8,-0.6,Chicago Bulls,2023-01-15 00:00:00,W
0022200651,239.0,104.4,39.0,85.4,0.4582,12.8,35.6,0.36360000000000003,13.6,17.2,0.7924,7.8,32.0,39.8,24.4,7.4,8.6,13.0,21.2,-4.6,Brooklyn Nets,2023-01-15 00:00:00,L,240.8,120.0,44.2,90.8,0.487,11.6,32.0,0.366,20.0,24.4,0.8078,11.0,34.4,45.4,25.0,7.4,6.0,11.0,21.6,10.6,Oklahoma City Thunder,2023-01-15 00:00:00,W
0022200652,240.2,135.2,47.6,90.4,0.5272,18.0,39.2,0.46020000000000005,22.0,26.8,0.8124,10.8,31.4,42.2,30.0,5.6,3.8,10.6,19.8,16.2,Sacramento Kings,2023-01-15 00:00:00,W,240.0,118.0,46.2,97.0,0.4764000000000001,9.4,27.8,0.33940000000000003,16.2,21.4,0.7657999999999999,11.8,32.0,43.8,27.8,5.6,4.2,12.8,20.4,-12.6,San Antonio Spurs,2023-01-15 00:00:00,L
0022200653,240.4,120.6,45.2,87.2,0.52,14.8,36.6,0.4082,15.4,21.0,0.733,11.2,34.0,45.2,28.6,7.6,5.6,12.8,19.0,14.0,Denver Nuggets,2023-01-15 00:00:00,W,240.4,111.8,41.6,87.0,0.48020000000000007,11.4,33.0,0.3458,17.2,23.8,0.7104,8.6,31.2,39.8,23.2,9.8,3.2,13.4,18.8,-3.0,Orlando Magic,2023-01-15 00:00:00,L
0022200654,239.6,120.0,41.6,82.8,0.5012000000000001,12.0,36.6,0.321,24.8,29.8,0.8388,9.2,32.6,41.8,24.0,6.2,5.0,14.0,24.4,2.6,Portland Trail Blazers,2023-01-15 00:00:00,W,250.2,114.2,38.6,81.8,0.46900000000000003,15.2,41.4,0.3638,21.8,29.4,0.7036000000000001,5.8,32.0,37.8,24.0,3.8,4.2,11.6,21.8,-10.6,Dallas Mavericks,2023-01-15 00:00:00,L
0022200655,240.0,123.0,44.4,89.0,0.49879999999999997,12.4,35.4,0.3494,21.8,25.0,0.8652000000000001,9.4,33.2,42.6,28.4,6.2,5.6,13.0,21.6,5.2,Philadelphia 76ers,2023-01-15 00:00:00,W,250.2,120.4,46.8,93.4,0.5088,9.8,29.0,0.34319999999999995,17.0,22.8,0.7454000000000001,9.2,36.2,45.4,26.2,6.6,4.0,12.8,18.8,0.0,Los Angeles Lakers,2023-01-15 00:00:00,L
0022200656,240.2,113.8,41.6,85.8,0.48660000000000003,12.0,31.8,0.3742,18.6,23.6,0.787,10.2,31.6,41.8,26.4,6.0,3.4,13.0,20.8,-11.0,Charlotte Hornets,2023-01-16 00:00:00,L,240.6,118.6,42.6,90.0,0.4734,15.4,43.4,0.35300000000000004,18.0,19.6,0.9148,12.0,36.2,48.2,28.2,4.4,5.2,9.8,15.8,11.6,Boston Celtics,2023-01-16 00:00:00,W
0022200657,239.6,110.8,40.2,89.8,0.44620000000000004,20.2,49.6,0.4090000000000001,10.2,14.2,0.7048,10.0,33.4,43.4,26.6,7.0,2.8,11.4,14.2,0.8,Milwaukee Bucks,2023-01-16 00:00:00,W,240.0,114.2,40.4,93.0,0.4384,12.4,38.8,0.3184,21.0,25.2,0.8371999999999999,11.0,32.8,43.8,26.6,8.2,6.8,15.0,21.2,-6.8,Indiana Pacers,2023-01-16 00:00:00,L
0022200658,241.4,116.4,43.8,87.0,0.5036,9.4,28.6,0.3298,19.4,27.0,0.7282,8.4,31.0,39.4,25.4,8.8,3.4,12.6,21.4,-1.0,New Orleans Pelicans,2023-01-16 00:00:00,L,240.4,112.0,41.4,82.6,0.5025999999999999,9.0,28.8,0.31479999999999997,20.2,25.6,0.7824,8.6,32.0,40.6,24.2,6.2,3.8,12.6,18.4,4.0,Cleveland Cavaliers,2023-01-16 00:00:00,W
0022200659,245.6,119.8,40.4,89.6,0.45260000000000006,12.4,35.2,0.34700000000000003,26.6,32.6,0.8168,12.8,28.6,41.4,26.8,9.6,6.2,9.6,22.4,5.0,Toronto Raptors,2023-01-16 00:00:00,W,245.0,115.2,39.8,92.6,0.4314000000000001,11.0,34.6,0.3182,24.6,30.4,0.8145999999999999,16.4,35.2,51.6,17.2,5.2,4.4,8.6,18.6,3.4,New York Knicks,2023-01-16 00:00:00,L
0022200660,239.8,120.6,42.2,91.8,0.4588,18.6,49.8,0.3762,17.6,22.2,0.795,11.0,35.4,46.4,29.2,8.6,2.8,15.6,22.8,0.0,Golden State Warriors,2023-01-16 00:00:00,W,240.6,109.6,39.2,84.4,0.4662,11.0,31.6,0.3436,20.2,24.8,0.8186,9.6,34.6,44.2,23.4,5.2,2.4,15.6,21.0,-9.4,Washington Wizards,2023-01-16 00:00:00,L
0022200661,240.2,109.0,39.8,88.4,0.44939999999999997,10.2,31.0,0.33940000000000003,19.2,21.0,0.8854,14.4,32.6,47.0,21.8,9.0,3.2,13.6,16.0,2.8,Miami Heat,2023-01-16 00:00:00,L,240.4,113.0,42.4,86.0,0.4964000000000001,11.8,28.6,0.4096,16.4,19.8,0.833,6.8,33.6,40.4,23.8,6.6,6.0,12.0,18.2,3.2,Atlanta Hawks,2023-01-16 00:00:00,W
